seasons,league.id,league.name,league.type,league.logo,country.name,country.code,country.flag,get
"{""year"": 2011, ""start"": ""2011-11-09"", ""end"": ""2012-04-04"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",199,Cup,Cup,https://media-1.api-sports.io/football/leagues/199.png,Greece,GR,https://media-1.api-sports.io/flags/gr.svg,leagues
"{""year"": 2011, ""start"": ""2011-10-28"", ""end"": ""2012-05-23"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",198,Football League,League,https://media-3.api-sports.io/football/leagues/198.png,Greece,GR,https://media-3.api-sports.io/flags/gr.svg,leagues
"{""year"": 2011, ""start"": ""2011-08-27"", ""end"": ""2012-05-20"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",197,Super League 1,League,https://media-3.api-sports.io/football/leagues/197.png,Greece,GR,https://media-3.api-sports.io/flags/gr.svg,leagues
"{""year"": 2011, ""start"": ""2011-07-15"", ""end"": ""2012-05-06"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",79,2. Bundesliga,League,https://media-2.api-sports.io/football/leagues/79.png,Germany,DE,https://media-1.api-sports.io/flags/de.svg,leagues
"{""year"": 2011, ""start"": ""2011-07-22"", ""end"": ""2012-05-05"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",80,3. Liga,League,https://media-3.api-sports.io/football/leagues/80.png,Germany,DE,https://media-2.api-sports.io/flags/de.svg,leagues
"{""year"": 2011, ""start"": ""2011-07-23"", ""end"": ""2011-07-23"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",529,Super Cup,Cup,https://media-1.api-sports.io/football/leagues/529.png,Germany,DE,https://media-3.api-sports.io/flags/de.svg,leagues
"{""year"": 2011, ""start"": ""2011-07-29"", ""end"": ""2012-05-12"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",81,DFB Pokal,Cup,https://media-1.api-sports.io/football/leagues/81.png,Germany,DE,https://media-2.api-sports.io/flags/de.svg,leagues
"{""year"": 2011, ""start"": ""2011-01-07"", ""end"": ""2011-01-29"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",7,Asian Cup,Cup,https://media-1.api-sports.io/football/leagues/7.png,World,,,leagues
"{""year"": 2011, ""start"": ""2011-06-26"", ""end"": ""2011-07-17"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",8,World Cup - Women,Cup,https://media-2.api-sports.io/football/leagues/8.png,World,,,leagues
"{""year"": 2011, ""start"": ""2011-09-25"", ""end"": ""2012-05-13"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",512,2nd Division - Group A,League,https://media-2.api-sports.io/football/leagues/512.png,Albania,AL,https://media-2.api-sports.io/flags/al.svg,leagues
"{""year"": 2011, ""start"": ""2011-09-25"", ""end"": ""2012-05-13"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",513,2nd Division - Group B,League,https://media-3.api-sports.io/football/leagues/513.png,Albania,AL,https://media-2.api-sports.io/flags/al.svg,leagues
"{""year"": 2011, ""start"": ""2011-09-18"", ""end"": ""2012-04-22"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",312,1a Divisió,League,https://media-3.api-sports.io/football/leagues/312.png,Andorra,AD,https://media-3.api-sports.io/flags/ad.svg,leagues
"{""year"": 2011, ""start"": ""2011-09-17"", ""end"": ""2012-05-06"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",313,2a Divisió,League,https://media-1.api-sports.io/football/leagues/313.png,Andorra,AD,https://media-3.api-sports.io/flags/ad.svg,leagues
"{""year"": 2011, ""start"": ""2011-08-06"", ""end"": ""2012-05-25"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",131,Primera B Metropolitana,League,https://media-1.api-sports.io/football/leagues/131.png,Argentina,AR,https://media-2.api-sports.io/flags/ar.svg,leagues
"{""year"": 2011, ""start"": ""2011-08-06"", ""end"": ""2012-06-23"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",129,Primera Nacional,League,https://media-1.api-sports.io/football/leagues/129.png,Argentina,AR,https://media-3.api-sports.io/flags/ar.svg,leagues
"{""year"": 2011, ""start"": ""2011-08-06"", ""end"": ""2012-06-22"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",132,Primera C,League,https://media-3.api-sports.io/football/leagues/132.png,Argentina,AR,https://media-1.api-sports.io/flags/ar.svg,leagues
"{""year"": 2011, ""start"": ""2011-08-20"", ""end"": ""2012-06-22"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",133,Primera D,League,https://media-3.api-sports.io/football/leagues/133.png,Argentina,AR,https://media-3.api-sports.io/flags/ar.svg,leagues
"{""year"": 2011, ""start"": ""2011-08-20"", ""end"": ""2012-06-24"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",134,Torneo Federal A,League,https://media-1.api-sports.io/football/leagues/134.png,Argentina,AR,https://media-2.api-sports.io/flags/ar.svg,leagues
"{""year"": 2011, ""start"": ""2011-10-08"", ""end"": ""2012-04-22"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",188,A-League,League,https://media-1.api-sports.io/football/leagues/188.png,Australia,AU,https://media-1.api-sports.io/flags/au.svg,leagues
"{""year"": 2011, ""start"": ""2011-03-04"", ""end"": ""2011-09-29"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",191,Brisbane Premier League,League,https://media-2.api-sports.io/football/leagues/191.png,Australia,AU,https://media-3.api-sports.io/flags/au.svg,leagues
"{""year"": 2011, ""start"": ""2011-03-26"", ""end"": ""2011-09-24"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",193,Northern Territory Premier League,League,https://media-2.api-sports.io/football/leagues/193.png,Australia,AU,https://media-3.api-sports.io/flags/au.svg,leagues
"{""year"": 2011, ""start"": ""2011-07-15"", ""end"": ""2012-05-20"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",220,Cup,Cup,https://media-3.api-sports.io/football/leagues/220.png,Austria,AT,https://media-3.api-sports.io/flags/at.svg,leagues
"{""year"": 2011, ""start"": ""2011-07-11"", ""end"": ""2012-05-18"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",219,2. Liga,League,https://media-1.api-sports.io/football/leagues/219.png,Austria,AT,https://media-1.api-sports.io/flags/at.svg,leagues
"{""year"": 2011, ""start"": ""2011-07-16"", ""end"": ""2012-05-17"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",218,Bundesliga,League,https://media-2.api-sports.io/football/leagues/218.png,Austria,AT,https://media-1.api-sports.io/flags/at.svg,leagues
"{""year"": 2011, ""start"": ""2011-09-10"", ""end"": ""2012-05-12"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",418,Birinci Dasta,League,https://media-3.api-sports.io/football/leagues/418.png,Azerbaidjan,AZ,https://media-2.api-sports.io/flags/az.svg,leagues
"{""year"": 2011, ""start"": ""2011-08-06"", ""end"": ""2012-05-12"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",419,Premyer Liqa,League,https://media-3.api-sports.io/football/leagues/419.png,Azerbaidjan,AZ,https://media-2.api-sports.io/flags/az.svg,leagues
"{""year"": 2011, ""start"": ""2011-08-02"", ""end"": ""2012-06-01"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",222,Regionalliga - Mitte,League,https://media-3.api-sports.io/football/leagues/222.png,Austria,AT,https://media-3.api-sports.io/flags/at.svg,leagues
"{""year"": 2011, ""start"": ""2011-08-05"", ""end"": ""2012-05-31"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",221,Regionalliga - Ost,League,https://media-1.api-sports.io/football/leagues/221.png,Austria,AT,https://media-3.api-sports.io/flags/at.svg,leagues
